x,y
0.1,-1.430673817311314
0.2,-1.0000000000000002
0.30000000000000004,-0.7480738157775972
0.4,-0.5693262201105344
0.5,-0.4306793716654157
0.6,-0.31739584276281413
0.7,-0.22161544336871655
0.7999999999999999,-0.1386437698364321
0.8999999999999999,-0.06546460322590568
0.9999999999999999,0.0
1.0999999999999999,0.05921996707107927
1.2,0.11328212544714393
1.3,0.163017299015518
1.4000000000000001,0.20906301451078174
1.5000000000000002,0.25192934870212275
1.6000000000000003,0.29202560410368117
1.7000000000000004,0.3296997892650881
1.8000000000000005,0.36521349436239203
1.9000000000000006,0.39880549593630393
2.0000000000000004,0.43067937166541587
2.1000000000000005,0.46099393652137993
2.2000000000000006,0.48989745821497915
2.3000000000000007,0.5175151485273065
2.400000000000001,0.5439626568387527
2.500000000000001,0.5693262201105345
2.600000000000001,0.5936944430312756
2.700000000000001,0.6171423043502439
2.800000000000001,0.6397365584382017
2.9000000000000012,0.6615452113834611
3.0000000000000013,0.6826085225957971
3.1000000000000014,0.702980670744366
3.2000000000000015,0.7227054232662317
3.3000000000000016,0.7418294358552188
3.4000000000000017,0.7603772975907059
3.5000000000000018,0.7783871276988985
3.600000000000002,0.7958891596236544
3.700000000000002,0.8129111277683947
3.800000000000002,0.8294861980932822
3.900000000000002,0.8456246786471807
4.000000000000002,0.8613542289602568
4.100000000000001,0.8766949807739535
4.200000000000001,0.8916720491493773
4.300000000000001,0.9062914885767018
4.4,0.9205745680469297
4.5,0.9345363600547117
4.6,0.9481909375397115
4.699999999999999,0.9615582361326951
4.799999999999999,0.974638482452679
4.899999999999999,0.9874487802242872
4.999999999999998,0.9999999999999999
5.099999999999998,1.0123023625891774
5.1999999999999975,1.0243724453455152
5.299999999999997,1.0362067192824695
5.399999999999997,1.047819563616591
5.4999999999999964,1.0592190743756866
5.599999999999996,1.0704129071476485
5.699999999999996,1.0814153388396843
5.799999999999995,1.092220360089676
5.899999999999995,1.102840473449087
5.999999999999995,1.1132818697123197
6.099999999999994,1.1235504306392001
6.199999999999994,1.1336587814859014
6.299999999999994,1.1435992515764333
6.399999999999993,1.1533829911379498
6.499999999999993,1.1630148395742985
6.5999999999999925,1.1724994131065691
6.699999999999992,1.181848102116328
6.799999999999992,1.1910521186096796
6.8999999999999915,1.2001215989471627
6.999999999999991,1.2090603975110636
7.099999999999991,1.2178722035034715
7.19999999999999,1.2265674511432128
7.29999999999999,1.235136606131035
7.39999999999999,1.2435890178148679
7.499999999999989,1.2519278057265715
7.599999999999989,1.2601559645426204
7.699999999999989,1.2682831654270985
7.799999999999988,1.2762993861929322
7.899999999999988,1.2842133464281158
7.999999999999988,1.2920276063493463
8.099999999999987,1.2997446300541446
8.199999999999987,1.3073734637439889
8.299999999999986,1.3149037803506651
8.399999999999986,1.3223437820736519
8.499999999999986,1.3296955959163501
8.599999999999985,1.3369612736871885
8.699999999999985,1.3441493382184906
8.799999999999985,1.3512492888373229
8.899999999999984,1.3582688929099482
8.999999999999984,1.3652099367022188
9.099999999999984,1.3720741468127469
9.199999999999983,1.3788695993854505
9.299999999999983,1.3855857152080557
9.399999999999983,1.3922298890210636
9.499999999999982,1.3988036354133042
9.599999999999982,1.405308421024939
9.699999999999982,1.4117519345445977
9.799999999999981,1.418123587498993
9.89999999999998,1.4244304499791776
9.99999999999998,1.4306738173113123
10.09999999999998,1.43685494585064
10.19999999999998,1.4429750545142639
10.29999999999998,1.4490419833317956
10.399999999999979,1.4550441284206206
10.499999999999979,1.4609887352442543
10.599999999999978,1.4668768882266745
10.699999999999978,1.4727096409919322
10.799999999999978,1.478494498326963
10.899999999999977,1.484220013489514
10.999999999999977,1.4898931466473373
