x,y
0.1,-2.3025618750676653
0.2,-1.6094247669918946
0.30000000000000004,-1.2039685266505966
0.4,-0.9162877191437726
0.5,-0.6931460473908271
0.6,-0.510824730282738
0.7,-0.35667338330550197
0.7999999999999999,-0.22313671696387755
0.8999999999999999,-0.10536035379307004
0.9999999999999999,0.0
1.0999999999999999,0.09531008170463941
1.2,0.18231905835211615
1.3,0.262364078483698
1.4000000000000001,0.3364711934156379
1.5000000000000002,0.40546133333333356
1.6000000000000003,0.46999323984023417
1.7000000000000004,0.530627006515241
1.8000000000000005,0.5877836430664882
1.9000000000000006,0.6418474423723728
2.0000000000000004,0.6931460473908273
2.1000000000000005,0.741935058870598
2.2000000000000006,0.7884531025375641
2.3000000000000007,0.8329016973333359
2.400000000000001,0.8754669722350011
2.500000000000001,0.9162877191437728
2.600000000000001,0.9555065406399931
2.700000000000001,0.9932441093797318
2.800000000000001,1.029607861500599
2.9000000000000012,1.0647072476854302
3.0000000000000013,1.0986070624254218
3.1000000000000014,1.1313945022125567
3.2000000000000015,1.1631400074440332
3.3000000000000016,1.1939186669490138
3.4000000000000017,1.2237700550008481
3.5000000000000018,1.2527555216262896
3.600000000000002,1.2809237252786745
3.700000000000002,1.3083193023937665
3.800000000000002,1.3349956310892728
3.900000000000002,1.3609693013943343
4.000000000000002,1.386284829241844
4.100000000000001,1.4109746151550833
4.200000000000001,1.4350790799354214
4.300000000000001,1.4586079678292954
4.4,1.4815955096775935
4.5,1.5040659635265075
4.6,1.5260419787136759
4.699999999999999,1.5475556401369996
4.799999999999999,1.5686073125227362
4.899999999999999,1.5892245230289035
4.999999999999998,1.609424766991894
5.099999999999998,1.6292244940354308
5.1999999999999975,1.6486503841631226
5.299999999999997,1.6676967577366237
5.399999999999997,1.6863867570231803
5.4999999999999964,1.7047334119704594
5.599999999999996,1.7227490436712203
5.699999999999996,1.7404566297335193
5.799999999999995,1.7578464985411295
5.899999999999995,1.7749387720100274
5.999999999999995,1.7917434137580504
6.099999999999994,1.808269890035137
6.199999999999994,1.8245385202412614
6.299999999999994,1.8405369590005058
6.399999999999993,1.856283151764609
6.499999999999993,1.8717848871899807
6.5999999999999925,1.8870495947371726
6.699999999999992,1.9020956063683838
6.799999999999992,1.9169087784685854
6.8999999999999915,1.9315054247474768
6.999999999999991,1.9458917485433707
7.099999999999991,1.9600736873494793
7.19999999999999,1.9740680342560069
7.29999999999999,1.9878594445256
7.39999999999999,2.001462965230372
7.499999999999989,2.0148836170221607
7.599999999999989,2.0281262196074525
7.699999999999989,2.04120633799725
7.799999999999988,2.0541078422354575
7.899999999999988,2.066844765842951
7.999999999999988,2.0794212292958916
8.099999999999987,2.0918411983738574
8.199999999999987,2.104119232257555
8.299999999999986,2.11623871030763
8.399999999999986,2.1282128333470673
8.499999999999986,2.1400450246278195
8.599999999999985,2.1517385863811893
8.699999999999985,2.163307235464603
8.799999999999985,2.1747340718349712
8.899999999999984,2.1860315964839314
8.999999999999984,2.197202684271987
9.099999999999984,2.208250114029707
9.199999999999983,2.219186883703135
9.299999999999983,2.229995966846022
9.399999999999983,2.240689264736876
9.499999999999982,2.2512692149924716
9.599999999999982,2.261738178059809
9.699999999999982,2.272108528304795
9.799999999999981,2.282363224376276
9.89999999999998,2.292513645053897
9.99999999999998,2.3025618750676626
10.09999999999998,2.3125099364268173
10.19999999999998,2.322359790886735
10.29999999999998,2.3321240563852474
10.399999999999979,2.341784057346281
10.499999999999979,2.3513514547982663
10.599999999999978,2.3608279940400103
10.699999999999978,2.3702153708001568
10.799999999999978,2.37952566346867
10.899999999999977,2.3887404493750672
10.999999999999977,2.397870930385711
