x,y
0.1,-2.095892110855581
0.2,-1.4649685242681114
0.30000000000000004,-1.0959045939433214
0.4,-0.8340449925024713
0.5,-0.6309317235414014
0.6,-0.4649749193810732
0.7,-0.32465964902689187
0.7999999999999999,-0.2031087588962456
0.8999999999999999,-0.09590358317965246
0.9999999999999999,0.0
1.0999999999999999,0.08675538776732514
1.2,0.16595474814225747
1.3,0.23881521196893682
1.4000000000000001,0.3062707358469026
1.5000000000000002,0.3690685661879751
1.6000000000000003,0.4278083182922734
1.7000000000000004,0.4829998137311833
1.8000000000000005,0.5350262738788736
1.9000000000000006,0.5842374988518194
